15	10
2	34	3	55	5	95	9	14	4	21	6	71	0	53	8	52	1	21	7	26	
3	41	2	31	0	14	1	40	9	79	8	77	6	77	5	98	4	54	7	66	
1	18	0	84	3	34	4	92	6	54	9	80	8	62	5	38	2	63	7	44	
4	60	2	88	8	25	5	80	3	69	7	39	1	89	6	41	9	83	0	94	
8	81	9	77	2	98	4	96	3	16	0	45	7	43	6	74	1	49	5	26	
8	35	7	95	6	9	9	10	2	33	1	6	5	29	4	61	0	95	3	75	
4	28	5	57	3	16	9	43	0	48	8	50	6	52	7	29	2	59	1	90	
5	9	4	20	2	38	6	54	1	45	7	71	0	87	3	40	9	43	8	14	
1	28	5	33	0	78	3	27	2	35	7	8	8	65	6	89	9	41	4	33	
2	94	5	83	6	79	9	81	1	74	3	28	8	69	0	69	7	44	4	96	
1	31	4	24	0	20	2	17	9	25	8	81	5	78	3	87	7	32	6	19	
5	28	9	97	0	57	4	46	6	76	3	99	2	24	1	72	8	89	7	86	
5	26	9	49	8	27	7	62	4	99	6	67	3	49	0	43	1	46	2	17	
1	13	8	50	0	79	2	49	9	78	3	19	5	28	6	62	4	94	7	98	
4	63	3	56	6	38	5	13	2	49	8	79	1	40	9	73	7	19	0	76	
