20	10
8	48	7	26	6	71	9	16	2	34	1	22	5	97	4	21	0	53	3	55	
4	55	5	98	3	39	9	79	0	12	8	77	6	77	7	67	2	31	1	42	
5	37	4	92	2	67	6	53	1	18	7	44	0	82	3	34	9	80	8	61	
1	87	5	77	0	94	3	69	2	87	7	39	8	25	6	44	9	83	4	60	
2	98	5	22	6	75	9	75	1	50	3	17	8	81	0	42	7	43	4	93	
1	7	4	61	0	97	2	35	9	10	8	35	5	28	3	76	7	95	6	9	
5	59	9	43	0	46	4	29	6	52	3	18	2	58	1	92	8	50	7	27	
5	9	9	43	8	15	7	71	4	19	6	54	3	42	0	87	1	45	2	39	
1	28	8	66	0	78	2	34	9	43	3	26	5	32	6	89	4	29	7	7	
4	96	3	27	6	78	5	84	2	95	8	67	1	74	9	81	7	46	0	69	
4	23	7	29	9	25	2	13	3	87	8	81	5	76	6	18	1	31	0	19	
8	90	5	26	1	72	7	86	2	23	3	100	6	76	9	97	4	47	0	59	
2	14	4	100	3	48	1	46	8	27	6	67	7	62	0	44	9	45	5	27	
0	80	8	50	3	17	7	100	5	28	2	51	4	91	6	63	1	14	9	80	
9	68	0	75	4	60	8	76	6	37	2	50	5	14	3	54	7	19	1	39	
3	96	2	13	5	59	0	43	7	65	4	75	8	79	1	71	6	60	9	22	
1	31	7	47	8	56	3	36	4	45	5	58	6	34	0	33	2	69	9	51	
1	43	7	40	2	17	0	62	8	66	6	15	3	27	9	38	5	9	4	96	
2	58	3	51	4	64	9	87	0	57	6	21	7	56	8	34	1	39	5	19	
1	84	0	79	5	56	3	60	9	15	7	70	8	30	2	94	6	67	4	20	
