10	10
0	29	1	78	2	10	3	36	4	49	5	11	6	61	7	57	8	44	9	21	
0	39	2	90	4	75	9	8	3	69	1	28	6	50	5	46	7	72	8	32	
1	96	0	85	3	39	2	74	8	90	5	10	7	12	6	89	9	45	4	33	
1	83	2	95	0	71	4	93	6	9	8	50	7	85	3	98	9	19	5	43	
2	14	0	6	1	22	5	61	3	26	4	72	8	21	7	49	9	72	6	58	
2	84	1	2	5	45	3	95	8	48	9	72	0	46	6	65	4	4	7	25	
1	46	0	37	3	61	2	13	6	32	5	21	9	32	8	84	7	34	4	55	
2	30	0	86	1	46	5	74	4	32	6	88	8	19	9	48	7	36	3	79	
0	76	1	69	3	76	5	51	2	83	9	11	6	40	7	87	4	28	8	74	
1	85	0	13	2	61	6	6	8	62	9	76	5	47	3	52	4	90	7	36	
