15	10
2	33	3	55	5	94	9	16	4	23	6	72	0	51	8	53	1	23	7	27	
3	40	2	32	0	14	1	42	9	79	8	75	6	77	5	99	4	55	7	65	
1	20	0	82	3	34	4	93	6	55	9	80	8	61	5	37	2	64	7	42	
4	61	2	86	8	25	5	78	3	69	7	39	1	86	6	40	9	82	0	93	
8	79	9	77	2	99	4	96	3	17	0	43	7	44	6	75	1	49	5	26	
8	34	7	96	6	11	9	8	2	36	1	8	5	29	4	62	0	97	3	77	
4	27	5	59	3	14	9	43	0	46	8	50	6	53	7	26	2	59	1	92	
5	10	4	20	2	38	6	54	1	44	7	72	0	85	3	41	9	41	8	14	
1	27	5	35	0	79	3	25	2	38	7	7	8	65	6	87	9	42	4	33	
2	93	5	85	6	79	9	81	1	73	3	27	8	70	0	67	7	45	4	95	
1	29	4	23	0	20	2	18	9	26	8	80	5	75	3	86	7	30	6	19	
5	28	9	97	0	58	4	45	6	78	3	97	2	24	1	71	8	89	7	84	
5	26	9	49	8	26	7	64	4	98	6	66	3	47	0	41	1	46	2	18	
1	11	8	50	0	82	2	49	9	79	3	17	5	29	6	64	4	95	7	97	
4	61	3	56	6	37	5	13	2	51	8	79	1	42	9	73	7	19	0	74	
