10	10
0	29	1	78	2	9	3	35	4	47	5	7	6	65	7	57	8	44	9	23	
0	43	2	91	4	76	9	9	3	69	1	30	6	49	5	44	7	72	8	31	
1	92	0	87	3	39	2	74	8	92	5	11	7	10	6	88	9	45	4	32	
1	79	2	93	0	70	4	95	6	8	8	52	7	86	3	101	9	24	5	43	
2	14	0	3	1	22	5	58	3	26	4	64	8	23	7	50	9	72	6	51	
2	85	1	1	5	52	3	96	8	48	9	73	0	47	6	63	4	5	7	27	
1	47	0	37	3	62	2	12	6	31	5	20	9	34	8	89	7	29	4	55	
2	30	0	88	1	47	5	75	4	31	6	89	8	19	9	48	7	35	3	80	
0	72	1	70	3	75	5	48	2	85	9	9	6	40	7	91	4	26	8	74	
1	85	0	9	2	61	6	4	8	62	9	79	5	46	3	52	4	92	7	46	
