20	10
8	52	7	26	6	70	9	16	2	34	1	22	5	95	4	21	0	52	3	55	
4	55	5	98	3	40	9	79	0	12	8	80	6	77	7	66	2	31	1	42	
5	37	4	92	2	64	6	54	1	19	7	43	0	83	3	34	9	79	8	60	
1	87	5	77	0	93	3	70	2	87	7	38	8	24	6	41	9	85	4	60	
2	98	5	25	6	75	9	77	1	49	3	16	8	79	0	44	7	44	4	96	
1	7	4	60	0	95	2	35	9	9	8	35	5	28	3	76	7	95	6	9	
5	60	9	43	0	46	4	27	6	52	3	16	2	59	1	92	8	50	7	27	
5	9	9	43	8	14	7	71	4	20	6	54	3	41	0	87	1	45	2	38	
1	28	8	64	0	78	2	37	9	42	3	25	5	33	6	88	4	33	7	8	
4	96	3	27	6	78	5	84	2	94	8	69	1	74	9	79	7	45	0	69	
4	24	7	32	9	25	2	17	3	87	8	81	5	76	6	18	1	30	0	20	
8	90	5	28	1	72	7	86	2	24	3	99	6	76	9	96	4	45	0	58	
2	17	4	98	3	50	1	46	8	27	6	65	7	62	0	41	9	48	5	27	
0	81	8	50	3	19	7	98	5	28	2	50	4	94	6	63	1	12	9	80	
9	72	0	75	4	61	8	79	6	37	2	50	5	14	3	55	7	18	1	41	
3	96	2	15	5	58	0	47	7	65	4	74	8	79	1	72	6	60	9	22	
1	31	7	47	8	58	3	32	4	44	5	58	6	34	0	33	2	69	9	51	
1	44	7	40	2	17	0	62	8	66	6	15	3	29	9	39	5	8	4	97	
2	58	3	50	4	63	9	87	0	58	6	21	7	57	8	32	1	39	5	20	
1	85	0	84	5	56	3	62	9	15	7	70	8	29	2	90	6	67	4	20	
