30	10
4	21	7	26	9	16	2	34	3	56	8	54	5	96	6	71	1	20	0	53	
8	77	5	98	1	43	7	66	2	32	3	39	6	76	9	79	4	55	0	12	
2	65	4	92	3	33	1	19	8	63	6	54	7	44	0	83	9	79	5	37	
0	93	8	24	3	69	7	38	5	77	2	87	4	60	6	42	1	87	9	83	
9	77	0	45	4	96	8	79	6	75	2	97	5	26	3	19	7	43	1	48	
3	76	2	36	5	27	0	95	7	94	4	61	8	35	1	7	6	8	9	11	
1	91	7	28	8	49	3	16	4	28	5	59	6	53	0	47	2	59	9	43	
1	45	7	70	2	39	0	88	8	14	6	53	3	43	9	43	5	9	4	18	
2	36	3	26	4	34	9	40	0	79	6	89	7	6	8	66	1	27	5	33	
1	74	0	68	5	84	3	27	9	81	7	45	8	69	2	94	6	78	4	94	
5	77	7	32	6	18	0	20	3	87	2	17	9	25	4	24	1	31	8	81	
9	98	8	90	5	28	7	86	0	58	1	72	2	23	6	75	3	98	4	45	
9	47	5	27	6	67	7	61	4	98	0	42	1	46	8	28	3	48	2	17	
9	80	3	19	5	28	1	13	4	94	6	63	7	100	8	51	0	80	2	50	
2	49	1	41	4	61	8	79	5	14	9	72	7	18	3	55	6	37	0	76	
9	22	5	57	4	75	2	14	7	68	3	96	1	71	0	47	8	79	6	61	
3	32	2	72	4	44	1	31	9	51	0	33	6	34	5	58	7	48	8	58	
8	66	7	41	2	17	0	61	9	39	5	8	6	15	3	29	1	43	4	97	
3	52	2	57	6	20	4	62	7	57	8	32	5	20	9	86	0	57	1	39	
4	20	6	67	1	86	2	92	7	70	0	84	8	31	5	56	3	61	9	15	
6	29	0	82	4	18	3	38	7	21	8	50	1	23	5	84	2	45	9	41	
3	54	9	36	6	62	5	15	0	52	8	56	4	54	2	38	7	74	1	52	
4	79	1	63	8	13	0	81	7	89	6	89	5	57	3	68	9	81	2	30	
9	25	1	66	4	31	3	32	8	8	2	20	6	82	0	91	7	58	5	20	
3	54	2	64	6	83	9	40	7	8	0	7	4	16	5	57	1	39	8	7	
1	6	4	74	0	63	2	64	9	15	6	41	7	98	8	60	5	41	3	91	
1	80	3	76	0	26	2	87	9	22	7	39	8	24	4	75	6	44	5	6	
5	8	3	79	6	62	1	15	0	12	7	42	8	26	9	22	2	20	4	80	
1	36	0	63	7	10	4	22	3	96	5	40	9	5	8	18	6	33	2	62	
4	9	8	15	2	64	3	95	1	96	6	37	7	18	9	23	5	64	0	89	
