10	10
0	31	1	78	2	7	3	36	4	49	5	13	6	62	7	55	8	44	9	20	
0	42	2	89	4	75	9	11	3	70	1	28	6	46	5	46	7	72	8	29	
1	93	0	85	3	39	2	74	8	90	5	9	7	14	6	89	9	45	4	33	
1	81	2	95	0	74	4	99	6	8	8	52	7	84	3	98	9	23	5	43	
2	14	0	6	1	22	5	62	3	26	4	70	8	21	7	49	9	72	6	56	
2	84	1	3	5	52	3	95	8	47	9	72	0	46	6	66	4	7	7	25	
1	46	0	37	3	61	2	11	6	32	5	21	9	33	8	89	7	30	4	55	
2	30	0	86	1	45	5	74	4	33	6	88	8	19	9	48	7	36	3	79	
0	76	1	69	3	76	5	51	2	85	9	11	6	39	7	89	4	26	8	74	
1	85	0	13	2	61	6	7	8	64	9	77	5	47	3	52	4	90	7	45	
