10	10
0	29	1	82	2	9	3	39	4	49	5	14	6	63	7	56	8	47	9	21	
0	43	2	88	4	73	9	11	3	69	1	28	6	46	5	41	7	72	8	30	
1	91	0	85	3	33	2	75	8	90	5	10	7	12	6	89	9	45	4	33	
1	81	2	92	0	71	4	104	6	9	8	53	7	85	3	101	9	20	5	43	
2	15	0	3	1	22	5	61	3	26	4	67	8	23	7	49	9	72	6	53	
2	83	1	2	5	52	3	94	8	48	9	73	0	47	6	66	4	6	7	25	
1	46	0	37	3	60	2	15	6	32	5	21	9	31	8	95	7	34	4	55	
2	31	0	83	1	46	5	73	4	35	6	88	8	19	9	48	7	35	3	79	
0	76	1	69	3	76	5	51	2	85	9	7	6	40	7	93	4	26	8	71	
1	87	0	12	2	61	6	7	8	66	9	77	5	47	3	53	4	90	7	43	
