,episode,make_span,reward,no-op
0,0.0,1322.0,-82.73469387755102,0.0
1,0.0,1229.0,-73.2448979591837,0.0
2,0.0,1192.0,-69.46938775510203,0.0
3,0.0,1226.0,-72.93877551020411,0.0
4,0.0,1260.0,-76.40816326530614,0.0
5,0.0,1150.0,-65.18367346938776,0.0
6,0.0,1326.0,-83.14285714285714,0.0
7,0.0,1197.0,-69.97959183673471,0.0
8,0.0,1160.0,-66.2040816326531,0.0
9,1.0,1179.0,-68.14285714285714,0.0
10,1.0,1170.0,-67.22448979591836,0.0
11,1.0,1170.0,-67.22448979591839,0.0
12,1.0,1303.0,-80.79591836734694,0.0
13,1.0,1348.0,-85.38775510204083,0.0
14,1.0,1286.0,-79.06122448979589,0.0
15,1.0,1223.0,-72.63265306122449,0.0
16,1.0,1143.0,-64.46938775510205,0.0
17,1.0,1197.0,-69.97959183673471,0.0
18,2.0,1185.0,-68.75510204081634,0.0
19,2.0,1179.0,-68.14285714285715,0.0
20,2.0,1298.0,-80.2857142857143,0.0
21,2.0,1254.0,-75.7959183673469,0.0
22,2.0,1237.0,-74.06122448979592,0.0
23,2.0,1183.0,-68.5510204081633,0.0
24,2.0,1143.0,-64.46938775510205,0.0
25,2.0,1280.0,-78.44897959183675,0.0
26,2.0,1190.0,-69.26530612244898,0.0
27,3.0,1202.0,-70.48979591836735,0.0
28,3.0,1265.0,-76.91836734693875,0.0
29,3.0,1211.0,-71.40816326530611,0.0
30,3.0,1268.0,-77.22448979591837,0.0
31,3.0,1280.0,-78.44897959183673,0.0
32,3.0,1182.0,-68.44897959183675,0.0
33,3.0,1250.0,-75.38775510204081,0.0
34,3.0,1308.0,-81.30612244897962,0.0
35,3.0,1211.0,-71.40816326530614,0.0
36,4.0,1283.0,-78.75510204081633,0.0
37,4.0,1140.0,-64.16326530612244,0.0
38,4.0,1194.0,-69.67346938775512,0.0
39,4.0,1196.0,-69.87755102040816,0.0
40,4.0,1177.0,-67.93877551020407,0.0
41,4.0,1268.0,-77.22448979591836,0.0
42,4.0,1204.0,-70.69387755102042,0.0
43,4.0,1197.0,-69.97959183673471,0.0
44,4.0,1108.0,-60.89795918367347,0.0
45,5.0,1233.0,-73.65306122448982,0.0
46,5.0,1285.0,-78.9591836734694,0.0
47,5.0,1100.0,-60.08163265306122,0.0
48,5.0,1207.0,-71.00000000000003,0.0
49,5.0,1250.0,-75.38775510204084,0.0
50,5.0,1193.0,-69.57142857142857,0.0
51,5.0,1213.0,-71.61224489795919,0.0
52,5.0,1221.0,-72.42857142857143,0.0
53,5.0,1220.0,-72.32653061224492,0.0
54,6.0,1294.0,-79.87755102040816,0.0
55,6.0,1168.0,-67.02040816326532,0.0
56,6.0,1280.0,-78.44897959183677,0.0
57,6.0,1126.0,-62.734693877551024,0.0
58,6.0,1164.0,-66.61224489795917,0.0
59,6.0,1152.0,-65.38775510204081,0.0
60,6.0,1278.0,-78.2448979591837,0.0
61,6.0,1216.0,-71.91836734693878,0.0
62,6.0,1252.0,-75.59183673469389,0.0
63,7.0,1138.0,-63.95918367346941,0.0
64,7.0,1294.0,-79.87755102040816,0.0
65,7.0,1179.0,-68.14285714285715,0.0
66,7.0,1190.0,-69.26530612244898,0.0
67,7.0,1177.0,-67.9387755102041,0.0
68,7.0,1246.0,-74.97959183673471,0.0
69,7.0,1214.0,-71.71428571428572,0.0
70,7.0,1196.0,-69.87755102040816,0.0
71,7.0,1175.0,-67.73469387755102,0.0
72,8.0,1251.0,-75.48979591836736,0.0
73,8.0,1229.0,-73.24489795918367,0.0
74,8.0,1170.0,-67.22448979591837,0.0
75,8.0,1231.0,-73.44897959183675,0.0
76,8.0,1289.0,-79.3673469387755,0.0
77,8.0,1191.0,-69.36734693877551,0.0
78,8.0,1286.0,-79.06122448979593,0.0
79,8.0,1151.0,-65.28571428571432,0.0
80,8.0,1113.0,-61.40816326530614,0.0
81,9.0,1167.0,-66.91836734693878,0.0
82,9.0,1228.0,-73.14285714285714,0.0
83,9.0,1204.0,-70.69387755102039,0.0
84,9.0,1201.0,-70.38775510204084,0.0
85,9.0,1160.0,-66.20408163265306,0.0
86,9.0,1309.0,-81.40816326530613,0.0
87,9.0,1199.0,-70.18367346938776,0.0
88,9.0,1113.0,-61.40816326530614,0.0
89,9.0,1253.0,-75.69387755102042,0.0
90,10.0,1235.0,-73.85714285714288,0.0
91,10.0,1157.0,-65.89795918367346,0.0
92,10.0,1266.0,-77.02040816326533,0.0
93,10.0,1194.0,-69.67346938775513,0.0
94,10.0,1129.0,-63.040816326530624,0.0
95,10.0,1192.0,-69.46938775510205,0.0
96,10.0,1239.0,-74.26530612244898,0.0
97,10.0,1192.0,-69.46938775510205,0.0
98,10.0,1218.0,-72.12244897959184,0.0
99,11.0,1171.0,-67.3265306122449,0.0
100,11.0,1141.0,-64.26530612244898,0.0
101,11.0,1134.0,-63.55102040816327,0.0
102,11.0,1157.0,-65.89795918367346,0.0
103,11.0,1168.0,-67.02040816326532,0.0
104,11.0,1295.0,-79.97959183673471,0.0
105,11.0,1167.0,-66.91836734693878,0.0
106,11.0,1189.0,-69.16326530612247,0.0
107,11.0,1161.0,-66.3061224489796,0.0
108,12.0,1165.0,-66.71428571428571,0.0
109,12.0,1143.0,-64.46938775510205,0.0
110,12.0,1228.0,-73.14285714285717,0.0
111,12.0,1336.0,-84.16326530612245,0.0
112,12.0,1229.0,-73.24489795918369,0.0
113,12.0,1164.0,-66.61224489795919,0.0
114,12.0,1176.0,-67.83673469387756,0.0
115,12.0,1206.0,-70.8979591836735,0.0
116,12.0,1195.0,-69.77551020408166,0.0
117,13.0,1218.0,-72.12244897959182,0.0
118,13.0,1141.0,-64.26530612244896,0.0
119,13.0,1159.0,-66.10204081632654,0.0
120,13.0,1201.0,-70.38775510204084,0.0
121,13.0,1215.0,-71.81632653061226,0.0
122,13.0,1206.0,-70.89795918367348,0.0
123,13.0,1148.0,-64.97959183673468,0.0
124,13.0,1255.0,-75.89795918367349,0.0
125,13.0,1124.0,-62.53061224489799,0.0
126,14.0,1205.0,-70.79591836734696,0.0
127,14.0,1284.0,-78.85714285714289,0.0
128,14.0,1145.0,-64.67346938775509,0.0
129,14.0,1131.0,-63.244897959183696,0.0
