20	10
8	79	7	33	6	80	9	21	2	58	1	8	5	88	4	32	0	91	3	33	
4	82	5	97	3	44	9	67	0	20	8	77	6	23	7	63	2	19	1	63	
5	45	4	146	2	53	6	87	1	20	7	36	0	96	3	50	9	117	8	20	
1	120	5	40	0	82	3	51	2	97	7	17	8	29	6	23	9	53	4	27	
2	155	5	39	6	35	9	73	1	30	3	17	8	87	0	30	7	33	4	30	
1	4	4	33	0	95	2	12	9	15	8	60	5	8	3	48	7	59	6	5	
5	39	9	17	0	71	4	23	6	54	3	12	2	19	1	141	8	69	7	32	
5	4	9	27	8	16	7	76	4	34	6	26	3	68	0	101	1	52	2	53	
1	49	8	98	0	97	2	27	9	69	3	33	5	41	6	87	4	47	7	12	
4	101	3	17	6	27	5	65	2	104	8	32	1	51	9	130	7	70	0	46	
4	36	7	39	9	7	2	23	3	29	8	98	5	31	6	29	1	14	0	34	
8	150	5	48	1	102	7	147	2	30	3	104	6	31	9	141	4	74	0	87	
2	20	4	64	3	36	1	61	8	15	6	28	7	31	0	72	9	51	5	27	
0	123	8	48	3	15	7	126	5	10	2	61	4	116	6	40	1	11	9	26	
9	29	0	100	4	27	8	122	6	64	2	70	5	4	3	15	7	27	1	11	
3	70	2	15	5	15	0	38	7	89	4	87	8	70	1	25	6	45	9	26	
1	35	7	82	8	70	3	21	4	64	5	48	6	30	0	42	2	48	9	42	
1	27	7	15	2	20	0	102	8	70	6	14	3	28	9	62	5	12	4	40	
2	78	3	16	4	82	9	68	0	81	6	9	7	46	8	28	1	10	5	21	
1	135	0	53	5	35	3	83	9	10	7	27	8	34	2	67	6	65	4	17	
