10	10
0	38	1	72	2	15	3	24	4	42	5	11	6	95	7	92	8	48	9	18	
0	16	2	88	4	67	9	19	3	92	1	37	6	27	5	76	7	72	8	36	
1	83	0	49	3	63	2	47	8	133	5	9	7	20	6	114	9	39	4	39	
1	29	2	105	0	45	4	132	6	10	8	47	7	133	3	135	9	13	5	14	
2	12	0	2	1	20	5	82	3	21	4	40	8	15	7	27	9	97	6	61	
2	57	1	2	5	84	3	86	8	44	9	111	0	72	6	62	4	5	7	8	
1	66	0	64	3	40	2	11	6	52	5	10	9	55	8	52	7	31	4	51	
2	45	0	137	1	25	5	50	4	28	6	111	8	27	9	18	7	59	3	68	
0	133	1	76	3	32	5	35	2	72	9	18	6	65	7	114	4	33	8	29	
1	40	0	9	2	47	6	10	8	41	9	54	5	50	3	37	4	25	7	51	
