10	10
0	31	1	89	2	11	3	39	4	49	5	6	6	44	7	50	8	45	9	21	
0	52	2	90	4	108	9	12	3	83	1	24	6	35	5	42	7	41	8	45	
1	116	0	85	3	39	2	51	8	90	5	10	7	7	6	49	9	45	4	33	
1	81	2	93	0	44	4	144	6	8	8	52	7	85	3	107	9	25	5	35	
2	9	0	9	1	18	5	61	3	29	4	65	8	17	7	26	9	63	6	30	
2	84	1	1	5	52	3	123	8	63	9	90	0	43	6	65	4	6	7	20	
1	33	0	37	3	46	2	19	6	32	5	21	9	32	8	89	7	30	4	47	
2	31	0	120	1	31	5	74	4	44	6	89	8	19	9	24	7	36	3	117	
0	75	1	71	3	81	5	26	2	85	9	11	6	47	7	97	4	26	8	74	
1	85	0	13	2	62	6	9	8	93	9	68	5	59	3	43	4	90	7	59	
