20	10
8	45	7	14	6	53	9	16	2	32	1	31	5	95	4	21	0	29	3	79	
4	55	5	98	3	39	9	43	0	12	8	77	6	54	7	66	2	40	1	42	
5	44	4	52	2	64	6	72	1	16	7	43	0	68	3	47	9	66	8	33	
1	72	5	79	0	60	3	69	2	80	7	29	8	22	6	41	9	121	4	63	
2	138	5	16	6	47	9	61	1	68	3	17	8	74	0	23	7	25	4	137	
1	4	4	87	0	75	2	35	9	10	8	28	5	28	3	76	7	97	6	10	
5	59	9	43	0	43	4	32	6	39	3	16	2	59	1	134	8	50	7	16	
5	9	9	59	8	19	7	88	4	28	6	67	3	41	0	118	1	45	2	42	
1	28	8	66	0	101	2	43	9	56	3	26	5	21	6	87	4	35	7	8	
4	88	3	24	6	78	5	124	2	69	8	69	1	74	9	69	7	26	0	69	
4	16	7	38	9	16	2	13	3	87	8	81	5	82	6	15	1	23	0	28	
8	115	5	28	1	73	7	83	2	28	3	95	6	76	9	97	4	43	0	58	
2	17	4	98	3	58	1	46	8	38	6	65	7	88	0	23	9	27	5	38	
0	116	8	48	3	21	7	112	5	19	2	31	4	94	6	63	1	10	9	101	
9	44	0	51	4	81	8	55	6	28	2	31	5	15	3	31	7	11	1	41	
3	78	2	14	5	51	0	25	7	95	4	75	8	111	1	63	6	60	9	12	
1	28	7	63	8	87	3	37	4	51	5	38	6	42	0	33	2	37	9	59	
1	62	7	45	2	17	0	73	8	93	6	12	3	20	9	25	5	6	4	71	
2	80	3	51	4	63	9	70	0	57	6	21	7	57	8	28	1	49	5	20	
1	85	0	84	5	36	3	83	9	18	7	71	8	25	2	90	6	81	4	20	
