20	10
8	52	0	53	6	71	2	34	7	26	1	21	5	95	4	21	9	16	3	55	
4	55	3	39	9	79	5	98	0	12	8	77	6	77	7	66	2	31	1	42	
5	37	4	92	2	64	6	54	1	19	7	43	0	83	3	34	9	79	8	62	
1	87	5	77	0	93	2	87	3	69	7	38	8	24	6	41	9	83	4	60	
2	98	6	75	0	44	9	77	1	49	5	25	3	17	8	79	7	43	4	96	
2	35	4	61	0	95	1	7	7	95	9	10	5	28	3	76	8	35	6	9	
5	59	9	43	0	46	4	28	6	52	3	16	2	59	1	91	8	50	7	27	
0	87	1	45	9	43	8	14	4	20	6	54	3	41	7	71	5	9	2	39	
1	28	8	66	0	78	2	37	9	42	4	33	5	33	6	89	3	26	7	8	
4	96	3	27	1	74	5	84	2	94	8	69	7	45	9	81	6	78	0	69	
4	24	7	32	9	25	2	17	6	18	8	81	3	87	1	31	5	76	0	20	
8	90	7	86	1	72	5	28	2	23	3	99	6	76	9	97	4	45	0	58	
2	17	1	46	3	48	4	98	8	27	0	42	7	62	6	67	9	48	5	27	
0	80	8	50	3	19	7	98	5	28	2	50	4	94	6	63	1	12	9	80	
9	72	0	75	4	61	8	79	6	37	2	50	5	14	3	55	7	18	1	41	
0	47	7	65	5	57	3	96	2	14	4	75	8	79	1	71	6	60	9	22	
1	31	7	47	0	33	3	32	4	44	5	58	6	34	8	58	2	69	9	51	
1	44	8	66	2	17	3	29	7	40	6	15	0	62	9	38	5	8	4	97	
2	58	9	87	4	63	0	57	3	50	6	21	7	57	8	32	1	39	5	20	
1	85	0	84	5	56	3	61	9	15	7	70	8	30	2	90	6	67	4	20	
