10	10
1	78	0	29	7	56	8	44	3	36	6	62	5	11	2	9	4	49	9	21	
9	11	6	46	5	46	2	90	1	28	7	72	0	43	3	69	4	75	8	30	
1	91	6	89	8	90	9	45	5	10	2	74	0	85	3	39	7	12	4	33	
9	22	2	95	0	71	7	85	8	52	3	98	6	9	4	99	1	81	5	43	
4	69	0	6	1	22	7	49	5	61	8	21	9	72	3	26	2	14	6	53	
5	52	3	95	2	84	6	65	1	2	8	48	0	47	9	72	4	6	7	25	
7	30	3	61	6	32	2	13	0	37	5	21	9	32	1	46	8	89	4	55	
0	86	7	36	1	46	8	19	9	48	5	74	4	32	2	31	6	88	3	79	
9	11	0	76	6	40	5	51	2	85	3	76	7	89	1	69	4	26	8	74	
4	90	0	13	9	76	2	61	5	47	6	7	8	64	3	52	1	85	7	45	
