30	10
1	21	5	95	9	16	7	26	3	55	4	21	8	52	2	34	6	71	0	53	
9	79	5	98	8	77	6	77	3	39	1	42	2	31	4	55	7	66	0	12	
7	43	4	92	3	34	6	54	2	64	8	62	1	19	9	79	0	83	5	37	
0	93	8	24	3	69	5	77	6	41	1	87	2	87	4	60	7	38	9	83	
6	75	7	43	0	44	4	96	5	25	3	17	2	98	9	77	8	79	1	49	
7	95	0	95	4	61	2	35	8	35	3	76	5	28	1	7	6	9	9	10	
0	46	5	59	1	91	8	50	4	28	6	52	7	27	3	16	2	59	9	43	
7	71	0	87	5	9	2	39	9	43	3	41	8	14	1	45	6	54	4	20	
6	89	7	8	0	78	2	37	4	33	3	26	8	66	9	42	1	28	5	33	
9	81	2	94	5	84	7	45	8	69	0	69	1	74	3	27	6	78	4	96	
3	87	1	31	2	17	6	18	4	24	0	20	9	25	7	32	5	76	8	81	
2	23	0	58	5	28	1	72	3	99	7	86	8	90	6	76	9	97	4	45	
9	48	0	42	6	67	5	27	3	48	4	98	1	46	8	27	7	62	2	17	
9	80	8	50	7	98	4	94	0	80	5	28	6	63	1	12	3	19	2	50	
8	79	4	61	6	37	3	55	5	14	9	72	1	41	7	18	2	50	0	75	
7	65	2	14	9	22	0	47	4	75	3	96	1	71	5	57	8	79	6	60	
5	58	7	47	4	44	6	34	9	51	1	31	2	69	3	32	0	33	8	58	
0	62	3	29	6	15	1	44	9	38	5	8	7	40	8	66	2	17	4	97	
9	87	2	58	4	63	8	32	5	20	3	50	7	57	0	57	6	21	1	39	
4	20	3	61	0	84	7	70	2	90	8	30	1	85	5	56	6	67	9	15	
6	29	8	50	4	18	7	21	1	23	2	45	0	82	5	84	3	38	9	41	
6	62	5	16	9	37	2	38	0	52	8	57	4	54	7	74	3	54	1	52	
4	79	9	81	6	89	8	11	1	61	7	89	3	68	0	81	5	57	2	30	
9	24	1	66	7	55	8	8	4	32	2	20	3	33	0	91	6	84	5	20	
0	7	9	40	7	8	6	83	4	19	5	56	1	39	2	64	3	54	8	7	
4	74	7	98	0	63	5	40	1	6	6	42	2	64	8	61	9	15	3	91	
6	44	9	22	0	26	8	24	3	75	1	80	7	39	4	75	2	87	5	6	
1	15	6	61	3	79	5	8	0	12	7	43	8	26	9	22	2	20	4	80	
1	36	5	40	4	22	0	63	3	96	6	33	7	10	9	5	8	18	2	62	
4	8	5	64	1	96	2	64	7	18	6	38	3	95	9	23	8	15	0	89	
