10	10
5	11	4	49	1	78	0	29	2	9	3	36	8	44	7	56	6	62	9	21	
4	75	6	46	3	69	9	11	0	43	5	46	1	28	2	90	7	72	8	30	
6	89	2	74	7	12	3	39	5	10	9	45	0	85	8	90	1	91	4	33	
8	52	0	71	1	81	9	22	6	9	2	95	4	99	3	98	7	85	5	43	
5	61	1	22	9	72	4	69	7	49	2	14	0	6	3	26	8	21	6	53	
2	84	6	65	3	95	0	47	1	2	8	48	4	6	5	52	9	72	7	25	
0	37	6	32	3	61	7	30	5	21	8	89	9	32	2	13	1	46	4	55	
8	19	2	31	7	36	5	74	9	48	6	88	1	46	0	86	4	32	3	79	
1	69	3	76	7	89	2	85	6	40	5	51	9	11	0	76	4	26	8	74	
2	61	0	13	6	7	9	76	5	47	8	64	3	52	4	90	1	85	7	45	
