20	10
5	95	6	71	7	26	8	52	4	21	1	21	9	16	2	34	0	53	3	55	
4	55	2	31	8	77	9	79	0	12	3	39	6	77	5	98	7	66	1	42	
6	54	1	19	3	34	4	92	2	64	7	43	0	83	5	37	9	79	8	62	
8	24	5	77	3	69	7	38	2	87	1	87	9	83	0	93	6	41	4	60	
6	75	1	49	2	98	0	44	7	43	5	25	3	17	9	77	8	79	4	96	
1	7	8	35	4	61	5	28	2	35	3	76	9	10	0	95	7	95	6	9	
9	43	8	50	6	52	4	28	0	46	3	16	2	59	1	91	5	59	7	27	
5	9	4	20	8	14	0	87	7	71	6	54	1	45	3	41	9	43	2	39	
3	26	9	42	5	33	0	78	6	89	1	28	2	37	8	66	4	33	7	8	
4	96	3	27	7	45	1	74	2	94	9	81	5	84	8	69	6	78	0	69	
1	31	9	25	8	81	2	17	4	24	3	87	5	76	6	18	7	32	0	20	
8	90	4	45	1	72	7	86	2	23	3	99	6	76	9	97	5	28	0	58	
6	67	4	98	2	17	0	42	8	27	9	48	1	46	7	62	3	48	5	27	
3	19	1	12	5	28	7	98	8	50	2	50	4	94	6	63	0	80	9	80	
6	37	7	18	4	61	5	14	9	72	2	50	3	55	0	75	8	79	1	41	
3	96	7	65	0	47	2	14	5	57	1	71	4	75	6	60	8	79	9	22	
2	69	4	44	6	34	7	47	3	32	1	31	8	58	5	58	0	33	9	51	
7	40	0	62	1	44	6	15	8	66	5	8	3	29	9	38	2	17	4	97	
2	58	9	87	4	63	6	21	1	39	3	50	8	32	7	57	0	57	5	20	
5	56	6	67	8	30	3	61	2	90	7	70	0	84	1	85	9	15	4	20	
