10	10
8	44	2	9	1	78	7	56	4	49	0	29	6	62	5	11	3	36	9	21	
5	46	4	75	2	90	9	11	0	43	6	46	1	28	7	72	3	69	8	30	
9	45	1	91	3	39	2	74	8	90	6	89	7	12	5	10	0	85	4	33	
9	22	2	95	1	81	7	85	0	71	8	52	6	9	3	98	4	99	5	43	
7	49	0	6	5	61	9	72	1	22	4	69	8	21	2	14	3	26	6	53	
0	47	1	2	2	84	8	48	9	72	5	52	4	6	6	65	3	95	7	25	
8	89	0	37	7	30	5	21	9	32	3	61	6	32	1	46	2	13	4	55	
7	36	1	46	0	86	5	74	9	48	8	19	6	88	2	31	4	32	3	79	
9	11	2	85	0	76	1	69	6	40	5	51	3	76	7	89	4	26	8	74	
1	85	5	47	9	76	8	64	6	7	3	52	0	13	2	61	4	90	7	45	
