30	10
4	21	7	26	9	16	2	34	3	55	8	52	5	95	6	71	1	21	0	53	
6	77	5	98	1	42	7	66	2	31	4	55	8	77	9	79	3	39	0	12	
2	64	4	92	1	19	0	83	8	62	6	54	3	34	7	43	9	79	5	37	
8	24	2	87	3	69	7	38	0	93	5	77	4	60	6	41	1	87	9	83	
9	77	0	44	4	96	8	79	6	75	2	98	5	25	3	17	7	43	1	49	
3	76	2	35	5	28	0	95	7	95	4	61	8	35	6	9	1	7	9	10	
7	27	1	91	3	16	2	59	4	28	5	59	6	52	0	46	8	50	9	43	
8	14	7	71	1	45	0	87	5	9	6	54	3	41	9	43	2	39	4	20	
0	78	3	26	4	33	7	8	9	42	6	89	2	37	8	66	1	28	5	33	
2	94	0	69	5	84	3	27	9	81	7	45	6	78	1	74	8	69	4	96	
5	76	7	32	6	18	0	20	3	87	2	17	1	31	4	24	9	25	8	81	
9	97	8	90	5	28	7	86	0	58	1	72	3	99	6	76	2	23	4	45	
9	48	5	27	4	98	7	62	6	67	0	42	1	46	8	27	3	48	2	17	
9	80	3	19	5	28	0	80	6	63	7	98	4	94	8	50	1	12	2	50	
5	14	6	37	2	50	9	72	1	41	7	18	4	61	3	55	8	79	0	75	
4	75	5	57	9	22	2	14	7	65	3	96	1	71	0	47	8	79	6	60	
3	32	2	69	4	44	1	31	9	51	0	33	6	34	5	58	7	47	8	58	
8	66	7	40	5	8	9	38	0	62	2	17	6	15	3	29	1	44	4	97	
5	20	2	58	3	50	4	63	7	57	8	32	0	57	9	87	6	21	1	39	
7	70	6	67	1	85	2	90	4	20	0	84	8	30	5	56	3	61	9	15	
6	29	7	21	3	38	4	18	0	82	8	50	1	23	5	84	2	45	9	41	
5	16	9	37	3	54	0	52	7	74	8	57	4	54	2	38	6	62	1	52	
4	79	1	61	8	11	0	81	7	89	6	89	5	57	3	68	9	81	2	30	
2	20	1	66	3	33	4	32	8	8	9	24	6	84	0	91	7	55	5	20	
3	54	2	64	6	83	9	40	7	8	0	7	4	19	5	56	1	39	8	7	
1	6	4	74	0	63	5	40	6	42	9	15	7	98	8	61	2	64	3	91	
1	80	3	75	0	26	6	44	2	87	7	39	8	24	4	75	9	22	5	6	
0	12	6	61	1	15	3	79	7	43	5	8	9	22	8	26	2	20	4	80	
1	36	0	63	7	10	4	22	8	18	5	40	9	5	3	96	6	33	2	62	
4	8	8	15	2	64	7	18	3	95	6	38	1	96	9	23	5	64	0	89	
