30	10
1	21	5	95	4	21	6	71	2	34	8	52	7	26	3	55	9	16	0	53	
3	39	6	77	5	98	7	66	8	77	2	31	4	55	9	79	1	42	0	12	
0	83	4	92	3	34	1	19	8	62	7	43	6	54	2	64	9	79	5	37	
0	93	8	24	3	69	7	38	5	77	2	87	6	41	1	87	4	60	9	83	
9	77	8	79	4	96	7	43	0	44	2	98	6	75	3	17	5	25	1	49	
3	76	6	9	2	35	4	61	7	95	0	95	8	35	5	28	1	7	9	10	
6	52	7	27	2	59	8	50	4	28	5	59	0	46	3	16	1	91	9	43	
1	45	7	71	2	39	3	41	9	43	6	54	0	87	8	14	5	9	4	20	
4	33	3	26	9	42	7	8	0	78	6	89	1	28	8	66	2	37	5	33	
1	74	0	69	9	81	3	27	2	94	6	78	8	69	5	84	7	45	4	96	
7	32	5	76	6	18	0	20	3	87	2	17	9	25	4	24	1	31	8	81	
0	58	3	99	5	28	7	86	9	97	8	90	2	23	6	76	1	72	4	45	
9	48	5	27	7	62	6	67	8	27	4	98	1	46	0	42	3	48	2	17	
9	80	3	19	5	28	1	12	4	94	0	80	6	63	8	50	7	98	2	50	
2	50	7	18	9	72	6	37	8	79	4	61	1	41	3	55	5	14	0	75	
2	14	3	96	4	75	9	22	7	65	5	57	1	71	0	47	8	79	6	60	
2	69	0	33	5	58	1	31	9	51	6	34	4	44	3	32	7	47	8	58	
9	38	0	62	2	17	8	66	7	40	5	8	6	15	3	29	1	44	4	97	
8	32	2	58	6	21	0	57	3	50	7	57	4	63	9	87	5	20	1	39	
4	20	5	56	0	84	6	67	7	70	2	90	1	85	8	30	3	61	9	15	
5	84	6	29	0	82	3	38	1	23	8	50	7	21	4	18	2	45	9	41	
3	54	9	37	6	62	5	16	0	52	8	57	4	54	2	38	7	74	1	52	
1	61	7	89	8	11	6	89	4	79	0	81	5	57	3	68	9	81	2	30	
9	24	8	8	4	32	3	33	1	66	2	20	0	91	6	84	7	55	5	20	
6	83	0	7	5	56	1	39	3	54	2	64	4	19	9	40	7	8	8	7	
8	61	4	74	9	15	2	64	0	63	6	42	7	98	1	6	5	40	3	91	
1	80	3	75	4	75	7	39	0	26	2	87	9	22	6	44	8	24	5	6	
8	26	7	43	6	61	3	79	0	12	5	8	1	15	9	22	2	20	4	80	
1	36	0	63	9	5	6	33	8	18	7	10	5	40	3	96	4	22	2	62	
3	95	7	18	9	23	4	8	1	96	6	38	8	15	5	64	2	64	0	89	
