30	20
15	35	2	8	13	72	9	48	19	17	18	62	5	59	6	18	8	90	12	55	14	68	11	40	4	51	7	39	16	79	10	57	0	66	17	55	3	92	1	66	
3	36	2	60	12	14	4	83	19	95	16	78	13	42	17	23	18	13	7	28	8	14	1	69	9	95	15	52	0	31	6	71	14	23	5	4	10	17	11	51	
14	73	15	35	2	34	18	32	4	25	7	27	5	12	10	61	16	70	11	82	3	90	1	85	12	40	6	82	8	93	0	46	17	59	19	92	13	98	9	53	
15	16	7	70	3	92	19	18	2	93	17	75	8	95	0	36	9	62	4	15	5	30	11	61	6	50	18	76	1	29	13	31	12	35	14	24	10	83	16	31	
6	10	1	73	3	72	10	97	12	48	17	83	13	26	4	37	8	27	18	12	9	46	16	64	5	71	7	45	15	16	2	93	14	57	11	70	19	89	0	62	
1	9	13	16	15	8	18	26	6	84	12	97	19	5	2	49	11	52	3	73	10	75	4	20	5	20	8	96	7	50	0	21	16	50	14	7	17	26	9	43	
18	93	0	27	16	3	12	77	2	20	11	81	13	83	9	21	3	76	17	45	8	32	19	52	1	6	10	53	14	78	15	6	5	93	7	60	4	12	6	35	
11	32	2	98	17	37	4	89	3	87	14	84	1	83	13	49	6	65	9	84	7	44	16	44	19	24	8	30	15	43	12	41	5	71	18	16	10	59	0	71	
7	53	13	98	10	46	14	36	8	4	2	33	3	60	18	75	17	58	4	5	6	38	16	93	0	59	19	8	1	23	5	90	12	18	11	70	15	62	9	56	
13	96	2	31	3	45	5	24	9	57	19	3	16	82	1	42	6	46	18	43	0	27	12	14	8	79	10	17	15	7	17	86	7	67	14	79	4	4	11	17	
11	4	8	65	14	84	4	54	7	8	19	15	16	35	9	62	10	87	13	45	15	52	3	72	12	5	17	49	18	98	6	85	2	81	0	51	1	72	5	33	
1	86	2	58	11	54	10	3	18	20	14	57	5	86	12	7	0	63	8	92	13	46	9	46	17	57	7	39	16	40	4	49	19	96	6	31	3	81	15	91	
17	32	16	88	8	80	6	52	9	65	15	20	4	70	1	34	13	35	5	84	10	92	14	84	19	5	18	30	2	77	3	79	12	39	11	43	7	11	0	2	
14	52	13	1	0	76	10	59	17	48	8	72	19	48	5	37	2	69	1	48	12	30	11	62	3	36	4	72	9	46	16	49	6	30	18	7	15	89	7	56	
9	12	14	35	6	63	7	83	11	46	16	75	2	81	15	23	18	57	4	18	5	60	19	71	1	59	8	61	13	89	12	52	10	38	3	86	17	50	0	98	
0	26	5	12	15	2	19	84	2	94	17	59	8	21	9	14	4	33	3	69	12	98	14	83	13	40	11	73	18	19	1	65	16	83	6	83	10	45	7	89	
13	80	10	72	16	92	19	2	8	63	12	11	11	20	9	42	0	94	2	90	15	38	4	85	7	11	6	13	5	73	1	97	14	25	18	10	17	63	3	59	
9	95	15	9	3	6	13	4	19	95	14	61	0	23	2	47	16	26	7	88	5	57	18	35	17	30	8	19	10	75	12	96	11	54	6	67	1	46	4	11	
10	31	8	7	5	77	6	94	18	40	13	91	2	13	16	85	17	87	19	80	4	43	11	79	14	3	3	2	15	59	7	25	1	61	0	53	9	64	12	98	
14	69	17	56	13	74	0	75	8	12	12	98	7	42	9	98	5	74	6	18	11	34	16	20	19	95	10	10	18	72	4	98	2	12	15	33	3	93	1	81	
3	79	11	66	4	99	16	92	9	2	7	25	14	95	17	73	12	91	18	41	2	38	10	4	6	38	1	12	0	3	19	71	8	18	5	83	15	20	13	53	
7	24	4	25	8	99	2	5	18	27	6	56	19	98	11	63	12	22	9	73	10	29	0	61	13	4	5	99	16	24	3	85	15	61	1	51	17	84	14	30	
10	5	12	30	5	88	11	9	18	17	6	3	8	69	0	14	16	12	17	90	1	96	15	38	19	69	9	1	2	41	13	94	14	50	7	72	4	40	3	1	
14	55	0	19	5	61	11	61	12	84	7	43	10	38	15	69	18	94	4	24	2	24	6	73	17	3	13	5	9	97	19	76	3	62	1	76	16	47	8	91	
2	47	6	98	13	37	16	63	5	38	18	68	12	4	8	88	9	59	4	79	7	73	1	85	15	44	0	58	10	52	14	57	17	74	19	48	11	85	3	75	
1	40	5	82	12	93	2	74	16	59	7	90	4	49	0	80	10	38	18	44	9	56	14	74	17	40	8	26	13	32	3	7	19	60	6	91	11	88	15	35	
3	41	0	93	16	5	19	13	6	53	4	25	9	57	1	99	15	60	5	12	14	75	13	14	10	4	12	1	18	13	11	77	7	98	2	73	8	86	17	54	
0	33	18	75	8	97	16	51	12	84	17	49	19	30	3	48	4	76	11	67	1	42	6	14	10	62	15	62	5	64	7	87	13	45	9	31	2	84	14	71	
11	98	2	76	14	96	18	74	13	21	0	31	8	51	9	11	6	40	3	49	4	39	7	44	19	9	16	54	12	43	5	66	15	19	17	30	10	64	1	17	
15	47	8	74	1	33	0	91	16	31	2	71	13	62	4	48	7	39	19	28	18	82	14	17	12	91	11	36	3	77	6	27	5	49	9	92	10	91	17	58	
