10	10
8	44	1	78	7	56	3	36	0	29	6	62	2	9	4	49	5	11	9	21	
7	72	0	43	1	28	4	75	2	90	9	11	6	46	5	46	3	69	8	30	
9	45	8	90	3	39	2	74	0	85	5	10	7	12	6	89	1	91	4	33	
7	85	1	81	0	71	3	98	9	22	6	9	2	95	8	52	4	99	5	43	
1	22	7	49	0	6	9	72	3	26	5	61	2	14	4	69	8	21	6	53	
1	2	6	65	3	95	9	72	0	47	2	84	8	48	4	6	5	52	7	25	
1	46	8	89	0	37	7	30	5	21	9	32	2	13	6	32	3	61	4	55	
7	36	5	74	4	32	6	88	1	46	2	31	9	48	8	19	0	86	3	79	
0	76	1	69	9	11	5	51	2	85	3	76	6	40	7	89	4	26	8	74	
1	85	8	64	0	13	5	47	3	52	4	90	6	7	2	61	9	76	7	45	
