10	10
0	29	1	78	2	9	3	36	5	11	4	49	6	62	7	56	8	44	9	21	
0	43	2	90	4	75	9	11	3	69	7	72	6	46	1	28	5	46	8	30	
1	91	0	85	3	39	2	74	8	90	6	89	7	12	5	10	9	45	4	33	
1	81	2	95	8	52	4	99	6	9	0	71	3	98	7	85	9	22	5	43	
2	14	5	61	1	22	4	69	3	26	0	6	8	21	7	49	9	72	6	53	
9	72	1	2	6	65	3	95	8	48	5	52	0	47	2	84	4	6	7	25	
8	89	7	30	2	13	3	61	6	32	5	21	9	32	1	46	0	37	4	55	
2	31	1	46	0	86	5	74	4	32	6	88	8	19	9	48	7	36	3	79	
5	51	3	76	1	69	0	76	2	85	9	11	4	26	6	40	7	89	8	74	
0	13	1	85	2	61	6	7	8	64	9	76	5	47	3	52	4	90	7	45	
