15	10
2	34	1	21	4	21	3	55	5	95	6	71	8	52	9	16	0	53	7	26	
3	39	2	31	1	42	0	12	6	77	8	77	9	79	4	55	5	98	7	66	
3	34	8	62	2	64	4	92	9	79	5	37	0	83	1	19	6	54	7	43	
7	38	8	24	3	69	6	41	9	83	4	60	1	87	5	77	2	87	0	93	
7	43	4	96	2	98	8	79	9	77	3	17	6	75	0	44	1	49	5	25	
6	9	5	28	2	35	9	10	7	95	0	95	4	61	1	7	8	35	3	76	
4	28	2	59	8	50	6	52	5	59	3	16	9	43	7	27	0	46	1	91	
5	9	3	41	1	45	6	54	9	43	4	20	0	87	7	71	2	39	8	14	
5	33	1	28	0	78	7	8	2	37	3	26	9	42	6	89	8	66	4	33	
3	27	5	84	8	69	9	81	2	94	6	78	7	45	0	69	1	74	4	96	
7	32	9	25	3	87	8	81	1	31	0	20	5	76	4	24	2	17	6	18	
1	72	4	45	0	58	9	97	8	90	3	99	6	76	2	23	5	28	7	86	
7	62	5	27	3	48	8	27	9	48	1	46	4	98	0	42	6	67	2	17	
1	12	3	19	9	80	2	50	8	50	6	63	0	80	5	28	4	94	7	98	
4	61	3	55	6	37	5	14	1	41	8	79	2	50	9	72	7	18	0	75	
