10	10
0	29	1	83	2	9	3	36	4	49	5	11	6	67	7	56	8	38	9	21	
0	43	2	74	4	86	9	11	3	61	1	25	6	47	5	46	7	62	8	30	
1	91	0	85	3	44	2	74	8	85	5	11	7	14	6	103	9	52	4	33	
1	76	2	95	0	64	4	81	6	9	8	61	7	76	3	88	9	22	5	42	
2	14	0	5	1	22	5	58	3	21	4	66	8	21	7	49	9	72	6	53	
2	84	1	2	5	46	3	86	8	48	9	65	0	45	6	76	4	5	7	27	
1	46	0	34	3	68	2	13	6	37	5	21	9	37	8	89	7	28	4	55	
2	35	0	76	1	39	5	74	4	32	6	90	8	15	9	48	7	36	3	93	
0	83	1	81	3	76	5	51	2	80	9	12	6	40	7	89	4	26	8	79	
1	81	0	13	2	54	6	6	8	64	9	69	5	47	3	55	4	105	7	47	
