10	10
0	29	1	78	2	9	3	35	4	49	5	11	6	62	7	56	8	44	9	21	
0	43	2	90	4	70	9	12	3	69	1	28	6	47	5	42	7	72	8	30	
1	91	0	85	3	39	2	74	8	90	5	10	7	12	6	89	9	45	4	33	
1	81	2	95	0	71	4	99	6	9	8	52	7	85	3	98	9	23	5	43	
2	15	0	6	1	22	5	61	3	26	4	69	8	23	7	47	9	72	6	55	
2	84	1	2	5	50	3	89	8	48	9	72	0	47	6	65	4	6	7	25	
1	48	0	37	3	56	2	13	6	32	5	22	9	30	8	86	7	30	4	55	
2	34	0	86	1	46	5	74	4	32	6	88	8	19	9	48	7	37	3	79	
0	76	1	69	3	76	5	51	2	87	9	10	6	38	7	89	4	26	8	74	
1	90	0	13	2	61	6	7	8	68	9	76	5	49	3	52	4	90	7	45	
