20	20
6	64	1	57	15	81	2	98	19	45	13	87	16	93	18	71	3	24	12	14	14	85	5	45	10	47	7	6	8	94	9	9	0	15	17	66	11	1	4	94	
8	38	6	96	10	100	9	83	19	75	1	58	0	83	17	3	2	78	11	68	7	58	13	97	18	40	15	25	4	47	14	44	5	7	3	46	16	39	12	91	
1	96	3	66	4	88	12	60	0	22	14	92	7	62	19	16	10	89	11	45	5	94	18	73	13	10	15	50	16	29	8	15	9	65	2	82	17	13	6	23	
18	93	15	92	10	96	1	70	19	83	9	74	2	31	12	82	4	54	0	57	13	64	16	8	14	7	11	108	3	81	5	18	8	51	17	18	6	99	7	33	
2	4	10	82	12	37	15	86	7	50	14	54	17	21	5	6	8	70	1	80	13	82	0	20	3	44	16	35	4	86	9	69	11	21	18	30	6	30	19	52	
0	85	16	60	10	93	9	25	17	91	8	30	5	56	3	23	19	92	11	7	15	78	2	23	14	21	4	60	12	42	13	29	1	95	6	99	7	79	18	76	
11	93	0	49	1	52	19	42	9	96	10	29	8	77	17	112	18	70	16	12	4	26	3	59	12	83	7	78	6	26	15	50	5	102	14	62	2	14	13	30	
16	18	3	75	8	20	10	4	18	91	7	68	1	19	14	54	19	86	2	57	12	43	6	24	5	28	11	66	17	56	4	29	13	52	9	9	15	49	0	61	
17	35	18	99	15	72	11	6	10	55	12	7	14	80	3	4	1	57	0	7	16	85	9	30	6	96	19	91	7	13	8	87	4	82	2	87	13	78	5	56	
9	85	5	8	3	66	2	88	11	15	4	5	16	59	14	30	7	60	13	41	1	17	18	66	8	89	15	78	12	88	6	69	17	57	19	82	0	6	10	12	
5	90	9	22	18	1	0	8	3	114	16	89	6	89	1	49	2	41	11	28	15	90	19	83	7	6	8	35	4	83	10	47	12	49	17	61	14	8	13	51	
11	3	5	84	9	25	4	34	3	76	15	69	17	45	7	67	18	64	19	69	13	65	1	62	6	75	12	21	10	31	0	33	14	33	16	77	2	50	8	80	
15	48	3	90	4	75	7	96	18	44	13	28	19	21	9	51	2	75	10	17	11	89	14	59	6	56	17	63	12	18	16	17	0	30	8	20	1	7	5	35	
13	57	10	16	16	31	8	34	4	37	1	31	2	68	19	73	14	5	12	8	18	12	17	68	0	83	5	20	9	90	7	20	6	85	3	62	11	9	15	36	
0	63	5	11	4	46	19	10	14	33	8	5	1	41	16	47	15	7	10	74	12	33	2	42	11	77	6	12	7	24	18	44	13	8	3	97	17	10	9	77	
11	33	16	60	17	21	10	96	15	69	12	34	0	94	5	15	4	20	8	84	3	16	7	55	13	50	1	5	18	59	9	35	19	12	6	57	14	11	2	51	
7	72	8	42	5	4	13	62	19	15	16	22	11	16	1	34	14	8	18	50	10	71	6	12	3	48	15	5	4	25	2	40	0	81	9	37	17	67	12	25	
17	83	10	92	15	25	5	40	4	22	14	4	8	43	18	38	13	60	6	24	19	3	3	33	1	86	9	68	11	55	2	91	12	97	16	15	7	73	0	20	
14	22	3	81	16	46	0	98	10	46	18	29	4	96	1	12	5	71	19	32	12	78	9	30	11	16	15	97	13	99	7	49	17	75	8	7	6	79	2	80	
13	71	10	10	3	11	14	8	1	4	8	47	0	93	16	82	19	6	4	49	6	7	9	24	11	118	5	11	2	86	7	82	17	26	12	75	15	35	18	29	
