10	10
0	31	1	73	2	9	3	38	4	53	5	12	6	62	7	54	8	41	9	21	
0	46	2	98	4	82	9	10	3	67	1	27	6	48	5	49	7	76	8	30	
1	95	0	85	3	42	2	77	8	96	5	10	7	11	6	97	9	44	4	32	
1	75	2	91	0	73	4	90	6	8	8	52	7	79	3	98	9	24	5	43	
2	13	0	6	1	24	5	64	3	26	4	69	8	23	7	47	9	73	6	48	
2	88	1	2	5	55	3	93	8	48	9	77	0	50	6	59	4	6	7	25	
1	45	0	39	3	58	2	14	6	35	5	20	9	31	8	96	7	31	4	55	
2	31	0	88	1	41	5	79	4	34	6	92	8	19	9	51	7	39	3	86	
0	78	1	73	3	70	5	46	2	92	9	11	6	39	7	93	4	26	8	67	
1	93	0	13	2	60	6	7	8	60	9	76	5	45	3	57	4	96	7	48	
