20	10
8	67	7	30	6	90	9	14	2	42	1	17	5	83	4	26	0	61	3	61	
4	46	5	90	3	31	9	64	0	14	8	74	6	73	7	67	2	34	1	48	
5	46	4	74	2	82	6	50	1	17	7	51	0	80	3	25	9	56	8	77	
1	111	5	80	0	104	3	71	2	78	7	47	8	29	6	44	9	80	4	74	
2	123	5	23	6	60	9	98	1	52	3	18	8	85	0	41	7	36	4	80	
1	6	4	55	0	110	2	33	9	8	8	33	5	21	3	75	7	71	6	7	
5	61	9	35	0	35	4	27	6	42	3	15	2	75	1	68	8	65	7	30	
5	7	9	55	8	17	7	70	4	17	6	60	3	34	0	101	1	42	2	48	
1	32	8	81	0	90	2	46	9	42	3	32	5	30	6	95	4	30	7	9	
4	71	3	35	6	73	5	80	2	107	8	72	1	86	9	98	7	32	0	78	
4	19	7	38	9	22	2	16	3	110	8	84	5	95	6	20	1	30	0	18	
8	79	5	34	1	93	7	75	2	20	3	119	6	73	9	101	4	57	0	43	
2	19	4	88	3	36	1	57	8	23	6	60	7	44	0	51	9	40	5	24	
0	77	8	37	3	23	7	90	5	29	2	40	4	96	6	77	1	10	9	89	
9	61	0	89	4	71	8	90	6	47	2	53	5	17	3	57	7	19	1	31	
3	73	2	18	5	54	0	45	7	65	4	53	8	69	1	62	6	74	9	17	
1	35	7	52	8	45	3	31	4	54	5	72	6	42	0	33	2	54	9	39	
1	45	7	29	2	12	0	74	8	70	6	17	3	22	9	30	5	9	4	80	
2	68	3	39	4	71	9	89	0	70	6	18	7	43	8	38	1	44	5	19	
1	94	0	68	5	45	3	43	9	16	7	88	8	25	2	111	6	77	4	22	
