20	10
8	60	7	21	6	62	9	18	2	28	1	18	5	99	4	25	0	54	3	55	
4	48	5	91	3	44	9	66	0	13	8	71	6	79	7	79	2	34	1	41	
5	38	4	101	2	60	6	51	1	18	7	37	0	67	3	34	9	78	8	70	
1	94	5	63	0	110	3	65	2	76	7	41	8	25	6	38	9	97	4	53	
2	111	5	29	6	89	9	66	1	51	3	19	8	88	0	37	7	47	4	78	
1	6	4	59	0	101	2	29	9	9	8	29	5	25	3	88	7	101	6	8	
5	63	9	51	0	38	4	32	6	61	3	17	2	51	1	103	8	51	7	26	
5	11	9	36	8	13	7	65	4	19	6	53	3	47	0	89	1	46	2	35	
1	28	8	65	0	88	2	38	9	36	3	29	5	27	6	72	4	26	7	7	
4	83	3	22	6	66	5	76	2	105	8	61	1	85	9	80	7	39	0	81	
4	27	7	34	9	27	2	20	3	102	8	93	5	81	6	21	1	35	0	18	
8	89	5	29	1	81	7	100	2	25	3	81	6	81	9	93	4	54	0	51	
2	18	4	95	3	47	1	49	8	28	6	58	7	62	0	42	9	46	5	22	
0	84	8	49	3	22	7	88	5	33	2	53	4	101	6	56	1	12	9	91	
9	76	0	83	4	73	8	78	6	40	2	53	5	12	3	56	7	16	1	49	
3	86	2	16	5	50	0	38	7	60	4	79	8	73	1	77	6	48	9	20	
1	26	7	54	8	57	3	31	4	48	5	69	6	31	0	35	2	70	9	60	
1	39	7	38	2	18	0	68	8	68	6	17	3	27	9	39	5	9	4	91	
2	67	3	52	4	66	9	73	0	64	6	24	7	51	8	30	1	43	5	22	
1	100	0	70	5	61	3	59	9	16	7	62	8	32	2	105	6	70	4	20	
